filename,words
word_9_aug_9.png,𑂯𑂶
word_10_aug_0.png,𑂣𑂩
word_10_aug_1.png,𑂣𑂩
word_10_aug_2.png,𑂣𑂩
word_10_aug_4.png,𑂣𑂩
word_10_aug_7.png,𑂣𑂩
word_10_aug_8.png,𑂣𑂩
word_10_aug_9.png,𑂣𑂩
word_11_aug_0.png,𑂢𑂵
word_11_aug_1.png,𑂢𑂵
word_11_aug_2.png,𑂢𑂵
word_11_aug_3.png,𑂢𑂵
word_11_aug_4.png,𑂢𑂵
word_11_aug_5.png,𑂢𑂵
word_11_aug_7.png,𑂢𑂵
word_11_aug_8.png,𑂢𑂵
word_12_aug_0.png,𑂦𑂲
word_12_aug_1.png,𑂦𑂲
word_12_aug_2.png,𑂦𑂲
word_12_aug_3.png,𑂦𑂲
word_12_aug_4.png,𑂦𑂲
word_12_aug_5.png,𑂦𑂲
word_12_aug_6.png,𑂦𑂲
word_12_aug_7.png,𑂦𑂲
word_12_aug_9.png,𑂦𑂲
word_13_aug_0.png,𑂪𑂱𑂉
word_13_aug_1.png,𑂪𑂱𑂉
word_13_aug_2.png,𑂪𑂱𑂉
word_13_aug_4.png,𑂪𑂱𑂉
word_13_aug_5.png,𑂪𑂱𑂉
word_13_aug_7.png,𑂪𑂱𑂉
word_13_aug_8.png,𑂪𑂱𑂉
word_14_aug_0.png,𑂯𑂶𑂁।
word_14_aug_1.png,𑂯𑂶𑂁।
word_14_aug_3.png,𑂯𑂶𑂁।
word_14_aug_4.png,𑂯𑂶𑂁।
word_14_aug_5.png,𑂯𑂶𑂁।
word_14_aug_7.png,𑂯𑂶𑂁।
word_14_aug_8.png,𑂯𑂶𑂁।
word_14_aug_9.png,𑂯𑂶𑂁।
word_15_aug_1.png,𑂨𑂯
word_15_aug_3.png,𑂨𑂯
word_15_aug_4.png,𑂨𑂯
word_15_aug_5.png,𑂨𑂯
word_15_aug_6.png,𑂨𑂯
word_15_aug_7.png,𑂨𑂯
word_15_aug_9.png,𑂨𑂯
word_16_aug_0.png,𑂍𑂱𑂨𑂰
word_16_aug_2.png,𑂍𑂱𑂨𑂰
word_16_aug_3.png,𑂍𑂱𑂨𑂰
word_16_aug_4.png,𑂍𑂱𑂨𑂰
word_16_aug_5.png,𑂍𑂱𑂨𑂰
word_16_aug_6.png,𑂍𑂱𑂨𑂰
word_16_aug_7.png,𑂍𑂱𑂨𑂰
word_16_aug_8.png,𑂍𑂱𑂨𑂰
word_16_aug_9.png,𑂍𑂱𑂨𑂰
word_17_aug_0.png,𑂩𑂴𑂣
word_17_aug_1.png,𑂩𑂴𑂣
word_17_aug_2.png,𑂩𑂴𑂣
word_17_aug_3.png,𑂩𑂴𑂣
word_17_aug_4.png,𑂩𑂴𑂣
word_17_aug_5.png,𑂩𑂴𑂣
word_17_aug_6.png,𑂩𑂴𑂣
word_17_aug_7.png,𑂩𑂴𑂣
word_17_aug_8.png,𑂩𑂴𑂣
word_18_aug_0.png,𑂍𑂱
word_18_aug_1.png,𑂍𑂱
word_18_aug_2.png,𑂍𑂱
word_18_aug_3.png,𑂍𑂱
word_18_aug_4.png,𑂍𑂱
word_18_aug_5.png,𑂍𑂱
word_18_aug_6.png,𑂍𑂱
word_18_aug_7.png,𑂍𑂱
word_18_aug_8.png,𑂍𑂱
word_18_aug_9.png,𑂍𑂱
word_19_aug_0.png,𑂅𑂮
word_19_aug_1.png,𑂅𑂮
word_19_aug_2.png,𑂅𑂮
word_19_aug_3.png,𑂅𑂮
word_19_aug_7.png,𑂅𑂮
word_19_aug_9.png,𑂅𑂮
word_20_aug_0.png,"𑂯𑂶,"
word_20_aug_3.png,"𑂯𑂶,"
word_20_aug_4.png,"𑂯𑂶,"
word_20_aug_5.png,"𑂯𑂶,"
word_20_aug_6.png,"𑂯𑂶,"
word_20_aug_7.png,"𑂯𑂶,"
word_20_aug_8.png,"𑂯𑂶,"
word_20_aug_9.png,"𑂯𑂶,"
word_21_aug_0.png,𑂔𑂷
word_21_aug_1.png,𑂔𑂷
word_21_aug_3.png,𑂔𑂷
word_21_aug_4.png,𑂔𑂷
word_21_aug_5.png,𑂔𑂷
word_21_aug_6.png,𑂔𑂷
word_21_aug_7.png,𑂔𑂷
word_21_aug_8.png,𑂔𑂷
word_21_aug_9.png,𑂔𑂷
word_22_aug_0.png,𑂔𑂰𑂞𑂰
word_22_aug_2.png,𑂔𑂰𑂞𑂰
word_22_aug_3.png,𑂔𑂰𑂞𑂰
word_22_aug_4.png,𑂔𑂰𑂞𑂰
word_22_aug_6.png,𑂔𑂰𑂞𑂰
word_22_aug_7.png,𑂔𑂰𑂞𑂰
word_22_aug_9.png,𑂔𑂰𑂞𑂰
word_23_aug_0.png,𑂏𑂨𑂰
word_23_aug_1.png,𑂏𑂨𑂰
word_23_aug_2.png,𑂏𑂨𑂰
word_23_aug_3.png,𑂏𑂨𑂰
word_23_aug_4.png,𑂏𑂨𑂰
word_23_aug_5.png,𑂏𑂨𑂰
word_23_aug_6.png,𑂏𑂨𑂰
word_23_aug_7.png,𑂏𑂨𑂰
word_23_aug_8.png,𑂏𑂨𑂰
word_23_aug_9.png,𑂏𑂨𑂰
word_24_aug_1.png,𑂍𑂩𑂢𑂵
word_24_aug_2.png,𑂍𑂩𑂢𑂵
word_24_aug_3.png,𑂍𑂩𑂢𑂵
word_24_aug_5.png,𑂍𑂩𑂢𑂵
word_24_aug_6.png,𑂍𑂩𑂢𑂵
word_24_aug_7.png,𑂍𑂩𑂢𑂵
word_24_aug_8.png,𑂍𑂩𑂢𑂵
word_24_aug_9.png,𑂍𑂩𑂢𑂵
word_25_aug_0.png,𑂟𑂰।
word_25_aug_2.png,𑂟𑂰।
word_25_aug_3.png,𑂟𑂰।
word_25_aug_4.png,𑂟𑂰।
word_25_aug_5.png,𑂟𑂰।
word_25_aug_6.png,𑂟𑂰।
word_25_aug_7.png,𑂟𑂰।
word_26_aug_0.png,𑂠𑂹𑂫𑂰𑂩𑂰
word_26_aug_1.png,𑂠𑂹𑂫𑂰𑂩𑂰
word_26_aug_2.png,𑂠𑂹𑂫𑂰𑂩𑂰
word_26_aug_5.png,𑂠𑂹𑂫𑂰𑂩𑂰
word_26_aug_6.png,𑂠𑂹𑂫𑂰𑂩𑂰
word_26_aug_7.png,𑂠𑂹𑂫𑂰𑂩𑂰
word_26_aug_8.png,𑂠𑂹𑂫𑂰𑂩𑂰
word_26_aug_9.png,𑂠𑂹𑂫𑂰𑂩𑂰
word_27_aug_0.png,𑂦𑂰𑂩𑂞
word_27_aug_1.png,𑂦𑂰𑂩𑂞
word_27_aug_4.png,𑂦𑂰𑂩𑂞
word_27_aug_5.png,𑂦𑂰𑂩𑂞
word_27_aug_6.png,𑂦𑂰𑂩𑂞
word_27_aug_8.png,𑂦𑂰𑂩𑂞
word_27_aug_9.png,𑂦𑂰𑂩𑂞
word_28_aug_0.png,𑂍𑂩
word_28_aug_1.png,𑂍𑂩
word_28_aug_2.png,𑂍𑂩
word_28_aug_3.png,𑂍𑂩
word_28_aug_4.png,𑂍𑂩
word_28_aug_5.png,𑂍𑂩
word_28_aug_6.png,𑂍𑂩
word_28_aug_7.png,𑂍𑂩
word_28_aug_8.png,𑂍𑂩
word_28_aug_9.png,𑂍𑂩
word_29_aug_1.png,𑂯𑂲
word_29_aug_3.png,𑂯𑂲
word_29_aug_4.png,𑂯𑂲
word_29_aug_5.png,𑂯𑂲
word_29_aug_6.png,𑂯𑂲
word_29_aug_7.png,𑂯𑂲
word_29_aug_8.png,𑂯𑂲
word_30_aug_0.png,𑂮𑂰𑂟
word_30_aug_2.png,𑂮𑂰𑂟
word_30_aug_3.png,𑂮𑂰𑂟
word_30_aug_4.png,𑂮𑂰𑂟
word_30_aug_5.png,𑂮𑂰𑂟
word_30_aug_6.png,𑂮𑂰𑂟
word_30_aug_7.png,𑂮𑂰𑂟
word_30_aug_9.png,𑂮𑂰𑂟
word_31_aug_0.png,𑂯𑂷
word_31_aug_1.png,𑂯𑂷
word_31_aug_3.png,𑂯𑂷
word_31_aug_4.png,𑂯𑂷
word_31_aug_7.png,𑂯𑂷
word_31_aug_8.png,𑂯𑂷
word_31_aug_9.png,𑂯𑂷
word_32_aug_0.png,-
word_32_aug_1.png,-
word_32_aug_2.png,-
word_32_aug_3.png,-
word_32_aug_4.png,-
word_32_aug_5.png,-
word_32_aug_8.png,-
word_32_aug_9.png,-
word_33_aug_0.png,𑂢𑂯𑂲𑂁
word_33_aug_3.png,𑂢𑂯𑂲𑂁
word_33_aug_5.png,𑂢𑂯𑂲𑂁
word_33_aug_6.png,𑂢𑂯𑂲𑂁
word_33_aug_7.png,𑂢𑂯𑂲𑂁
word_33_aug_8.png,𑂢𑂯𑂲𑂁
word_33_aug_9.png,𑂢𑂯𑂲𑂁
word_34_aug_0.png,𑂨𑂰
word_34_aug_1.png,𑂨𑂰
word_34_aug_2.png,𑂨𑂰
word_34_aug_4.png,𑂨𑂰
word_34_aug_6.png,𑂨𑂰
word_34_aug_7.png,𑂨𑂰
word_34_aug_8.png,𑂨𑂰
word_34_aug_9.png,𑂨𑂰
word_35_aug_0.png,𑂯𑂶𑂁
word_35_aug_2.png,𑂯𑂶𑂁
word_35_aug_3.png,𑂯𑂶𑂁
word_35_aug_4.png,𑂯𑂶𑂁
word_35_aug_5.png,𑂯𑂶𑂁
word_35_aug_7.png,𑂯𑂶𑂁
word_35_aug_9.png,𑂯𑂶𑂁
word_36_aug_0.png,𑂃𑂣𑂢𑂵
word_36_aug_1.png,𑂃𑂣𑂢𑂵
word_36_aug_2.png,𑂃𑂣𑂢𑂵
word_36_aug_3.png,𑂃𑂣𑂢𑂵
word_36_aug_5.png,𑂃𑂣𑂢𑂵
word_36_aug_6.png,𑂃𑂣𑂢𑂵
word_36_aug_7.png,𑂃𑂣𑂢𑂵
word_36_aug_8.png,𑂃𑂣𑂢𑂵
word_36_aug_9.png,𑂃𑂣𑂢𑂵
word_37_aug_2.png,𑂞𑂟𑂰
word_37_aug_3.png,𑂞𑂟𑂰
word_37_aug_4.png,𑂞𑂟𑂰
word_37_aug_5.png,𑂞𑂟𑂰
word_37_aug_6.png,𑂞𑂟𑂰
word_37_aug_8.png,𑂞𑂟𑂰
word_37_aug_9.png,𑂞𑂟𑂰
word_38_aug_0.png,𑂥𑂰𑂠
word_38_aug_1.png,𑂥𑂰𑂠
word_38_aug_3.png,𑂥𑂰𑂠
word_38_aug_4.png,𑂥𑂰𑂠
word_38_aug_8.png,𑂥𑂰𑂠
word_38_aug_9.png,𑂥𑂰𑂠
word_39_aug_0.png,𑂫𑂯
word_39_aug_1.png,𑂫𑂯
word_39_aug_2.png,𑂫𑂯
word_39_aug_3.png,𑂫𑂯
word_39_aug_4.png,𑂫𑂯
word_39_aug_5.png,𑂫𑂯
word_39_aug_6.png,𑂫𑂯
word_39_aug_7.png,𑂫𑂯
word_39_aug_8.png,𑂫𑂯
word_39_aug_9.png,𑂫𑂯
word_40_aug_0.png,𑂞𑂍
word_40_aug_3.png,𑂞𑂍
word_40_aug_4.png,𑂞𑂍
word_40_aug_5.png,𑂞𑂍
word_40_aug_6.png,𑂞𑂍
word_40_aug_7.png,𑂞𑂍
word_40_aug_8.png,𑂞𑂍
word_40_aug_9.png,𑂞𑂍
word_41_aug_0.png,𑂩𑂰𑂔𑂹𑂨
word_41_aug_1.png,𑂩𑂰𑂔𑂹𑂨
word_41_aug_3.png,𑂩𑂰𑂔𑂹𑂨
word_41_aug_5.png,𑂩𑂰𑂔𑂹𑂨
word_41_aug_7.png,𑂩𑂰𑂔𑂹𑂨
word_41_aug_9.png,𑂩𑂰𑂔𑂹𑂨
word_42_aug_0.png,𑂯𑂷𑂞𑂰
word_42_aug_1.png,𑂯𑂷𑂞𑂰
word_42_aug_2.png,𑂯𑂷𑂞𑂰
word_42_aug_3.png,𑂯𑂷𑂞𑂰
word_42_aug_4.png,𑂯𑂷𑂞𑂰
word_42_aug_5.png,𑂯𑂷𑂞𑂰
word_42_aug_6.png,𑂯𑂷𑂞𑂰
word_42_aug_8.png,𑂯𑂷𑂞𑂰
word_42_aug_9.png,𑂯𑂷𑂞𑂰
word_43_aug_0.png,𑂇𑂢𑂹𑂯𑂷𑂁𑂢𑂵
word_43_aug_1.png,𑂇𑂢𑂹𑂯𑂷𑂁𑂢𑂵
word_43_aug_2.png,𑂇𑂢𑂹𑂯𑂷𑂁𑂢𑂵
word_43_aug_3.png,𑂇𑂢𑂹𑂯𑂷𑂁𑂢𑂵
word_43_aug_4.png,𑂇𑂢𑂹𑂯𑂷𑂁𑂢𑂵
word_43_aug_5.png,𑂇𑂢𑂹𑂯𑂷𑂁𑂢𑂵
word_43_aug_6.png,𑂇𑂢𑂹𑂯𑂷𑂁𑂢𑂵
word_43_aug_7.png,𑂇𑂢𑂹𑂯𑂷𑂁𑂢𑂵
word_43_aug_8.png,𑂇𑂢𑂹𑂯𑂷𑂁𑂢𑂵
word_44_aug_0.png,𑂉𑂫𑂁
word_44_aug_1.png,𑂉𑂫𑂁
word_44_aug_2.png,𑂉𑂫𑂁
word_44_aug_4.png,𑂉𑂫𑂁
word_44_aug_5.png,𑂉𑂫𑂁
word_44_aug_7.png,𑂉𑂫𑂁
word_44_aug_9.png,𑂉𑂫𑂁
word_45_aug_0.png,𑂦𑂰𑂩𑂞𑂲𑂨
word_45_aug_1.png,𑂦𑂰𑂩𑂞𑂲𑂨
word_45_aug_2.png,𑂦𑂰𑂩𑂞𑂲𑂨
word_45_aug_3.png,𑂦𑂰𑂩𑂞𑂲𑂨
word_45_aug_5.png,𑂦𑂰𑂩𑂞𑂲𑂨
word_45_aug_6.png,𑂦𑂰𑂩𑂞𑂲𑂨
word_45_aug_7.png,𑂦𑂰𑂩𑂞𑂲𑂨
word_45_aug_8.png,𑂦𑂰𑂩𑂞𑂲𑂨
word_45_aug_9.png,𑂦𑂰𑂩𑂞𑂲𑂨
word_46_aug_0.png,𑂍𑂳𑂓
word_46_aug_1.png,𑂍𑂳𑂓
word_46_aug_2.png,𑂍𑂳𑂓
word_46_aug_3.png,𑂍𑂳𑂓
word_46_aug_5.png,𑂍𑂳𑂓
word_46_aug_6.png,𑂍𑂳𑂓
word_46_aug_8.png,𑂍𑂳𑂓
word_47_aug_0.png,𑂟𑂵।
word_47_aug_2.png,𑂟𑂵।
word_47_aug_3.png,𑂟𑂵।
word_47_aug_4.png,𑂟𑂵।
word_47_aug_5.png,𑂟𑂵।
word_47_aug_6.png,𑂟𑂵।
word_47_aug_7.png,𑂟𑂵।
word_47_aug_8.png,𑂟𑂵।
word_47_aug_9.png,𑂟𑂵।
word_48_aug_0.png,"𑂧𑂵𑂁,"
word_48_aug_1.png,"𑂧𑂵𑂁,"
word_48_aug_5.png,"𑂧𑂵𑂁,"
word_48_aug_6.png,"𑂧𑂵𑂁,"
word_48_aug_7.png,"𑂧𑂵𑂁,"
word_48_aug_8.png,"𑂧𑂵𑂁,"
word_48_aug_9.png,"𑂧𑂵𑂁,"
word_49_aug_0.png,𑂠𑂱𑂨𑂰
word_49_aug_1.png,𑂠𑂱𑂨𑂰
word_49_aug_2.png,𑂠𑂱𑂨𑂰
word_49_aug_3.png,𑂠𑂱𑂨𑂰
word_49_aug_4.png,𑂠𑂱𑂨𑂰
word_49_aug_5.png,𑂠𑂱𑂨𑂰
word_49_aug_7.png,𑂠𑂱𑂨𑂰
word_49_aug_8.png,𑂠𑂱𑂨𑂰
word_49_aug_9.png,𑂠𑂱𑂨𑂰
word_50_aug_0.png,𑂍𑂩𑂞𑂵
word_50_aug_1.png,𑂍𑂩𑂞𑂵
word_50_aug_2.png,𑂍𑂩𑂞𑂵
word_50_aug_4.png,𑂍𑂩𑂞𑂵
word_50_aug_5.png,𑂍𑂩𑂞𑂵
word_50_aug_6.png,𑂍𑂩𑂞𑂵
word_50_aug_7.png,𑂍𑂩𑂞𑂵
word_50_aug_8.png,𑂍𑂩𑂞𑂵
word_50_aug_9.png,𑂍𑂩𑂞𑂵
word_51_aug_0.png,𑂢𑂰𑂧
word_51_aug_1.png,𑂢𑂰𑂧
word_51_aug_2.png,𑂢𑂰𑂧
word_51_aug_3.png,𑂢𑂰𑂧
word_51_aug_4.png,𑂢𑂰𑂧
word_51_aug_6.png,𑂢𑂰𑂧
word_51_aug_7.png,𑂢𑂰𑂧
word_51_aug_9.png,𑂢𑂰𑂧
word_52_aug_0.png,𑂇𑂞𑂹𑂞𑂩𑂰𑂎𑂝𑂹𑂙
word_52_aug_2.png,𑂇𑂞𑂹𑂞𑂩𑂰𑂎𑂝𑂹𑂙
word_52_aug_3.png,𑂇𑂞𑂹𑂞𑂩𑂰𑂎𑂝𑂹𑂙
word_52_aug_4.png,𑂇𑂞𑂹𑂞𑂩𑂰𑂎𑂝𑂹𑂙
word_52_aug_5.png,𑂇𑂞𑂹𑂞𑂩𑂰𑂎𑂝𑂹𑂙
word_52_aug_7.png,𑂇𑂞𑂹𑂞𑂩𑂰𑂎𑂝𑂹𑂙
word_52_aug_9.png,𑂇𑂞𑂹𑂞𑂩𑂰𑂎𑂝𑂹𑂙
word_53_aug_0.png,𑂏𑂰𑂀𑂫
word_53_aug_1.png,𑂏𑂰𑂀𑂫
word_53_aug_4.png,𑂏𑂰𑂀𑂫
word_53_aug_5.png,𑂏𑂰𑂀𑂫
word_53_aug_6.png,𑂏𑂰𑂀𑂫
word_53_aug_7.png,𑂏𑂰𑂀𑂫
word_53_aug_8.png,𑂏𑂰𑂀𑂫
word_53_aug_9.png,𑂏𑂰𑂀𑂫
word_54_aug_0.png,𑂫𑂵
word_54_aug_1.png,𑂫𑂵
word_54_aug_2.png,𑂫𑂵
word_54_aug_3.png,𑂫𑂵
word_54_aug_7.png,𑂫𑂵
word_54_aug_8.png,𑂫𑂵
word_54_aug_9.png,𑂫𑂵
word_55_aug_0.png,𑂮𑂩𑂍𑂰𑂩
word_55_aug_1.png,𑂮𑂩𑂍𑂰𑂩
word_55_aug_2.png,𑂮𑂩𑂍𑂰𑂩
word_55_aug_3.png,𑂮𑂩𑂍𑂰𑂩
word_55_aug_4.png,𑂮𑂩𑂍𑂰𑂩
word_55_aug_6.png,𑂮𑂩𑂍𑂰𑂩
word_55_aug_7.png,𑂮𑂩𑂍𑂰𑂩
word_55_aug_8.png,𑂮𑂩𑂍𑂰𑂩
word_55_aug_9.png,𑂮𑂩𑂍𑂰𑂩
word_56_aug_0.png,𑂮𑂹𑂟𑂱𑂞
word_56_aug_1.png,𑂮𑂹𑂟𑂱𑂞
word_56_aug_2.png,𑂮𑂹𑂟𑂱𑂞
word_56_aug_3.png,𑂮𑂹𑂟𑂱𑂞
word_56_aug_4.png,𑂮𑂹𑂟𑂱𑂞
word_56_aug_6.png,𑂮𑂹𑂟𑂱𑂞
word_56_aug_7.png,𑂮𑂹𑂟𑂱𑂞
word_56_aug_8.png,𑂮𑂹𑂟𑂱𑂞
word_56_aug_9.png,𑂮𑂹𑂟𑂱𑂞
word_57_aug_0.png,"𑂯𑂶𑂁,"
word_57_aug_1.png,"𑂯𑂶𑂁,"
word_57_aug_2.png,"𑂯𑂶𑂁,"
word_57_aug_3.png,"𑂯𑂶𑂁,"
word_57_aug_4.png,"𑂯𑂶𑂁,"
word_57_aug_5.png,"𑂯𑂶𑂁,"
word_57_aug_6.png,"𑂯𑂶𑂁,"
word_57_aug_7.png,"𑂯𑂶𑂁,"
word_57_aug_9.png,"𑂯𑂶𑂁,"
word_58_aug_0.png,𑂣𑂹𑂩𑂠𑂵𑂬
word_58_aug_1.png,𑂣𑂹𑂩𑂠𑂵𑂬
word_58_aug_2.png,𑂣𑂹𑂩𑂠𑂵𑂬
word_58_aug_3.png,𑂣𑂹𑂩𑂠𑂵𑂬
word_58_aug_4.png,𑂣𑂹𑂩𑂠𑂵𑂬
word_58_aug_5.png,𑂣𑂹𑂩𑂠𑂵𑂬
word_58_aug_7.png,𑂣𑂹𑂩𑂠𑂵𑂬
word_58_aug_8.png,𑂣𑂹𑂩𑂠𑂵𑂬
word_58_aug_9.png,𑂣𑂹𑂩𑂠𑂵𑂬
word_59_aug_0.png,𑂍𑂹𑂭𑂵𑂞𑂹𑂩
word_59_aug_3.png,𑂍𑂹𑂭𑂵𑂞𑂹𑂩
word_59_aug_4.png,𑂍𑂹𑂭𑂵𑂞𑂹𑂩
word_59_aug_5.png,𑂍𑂹𑂭𑂵𑂞𑂹𑂩
word_59_aug_6.png,𑂍𑂹𑂭𑂵𑂞𑂹𑂩
word_59_aug_7.png,𑂍𑂹𑂭𑂵𑂞𑂹𑂩
word_59_aug_9.png,𑂍𑂹𑂭𑂵𑂞𑂹𑂩
word_60_aug_0.png,𑂇𑂢𑂍𑂵
word_60_aug_1.png,𑂇𑂢𑂍𑂵
word_60_aug_2.png,𑂇𑂢𑂍𑂵
word_60_aug_3.png,𑂇𑂢𑂍𑂵
word_60_aug_4.png,𑂇𑂢𑂍𑂵
word_60_aug_5.png,𑂇𑂢𑂍𑂵
word_60_aug_6.png,𑂇𑂢𑂍𑂵
word_60_aug_7.png,𑂇𑂢𑂍𑂵
word_60_aug_9.png,𑂇𑂢𑂍𑂵
word_61_aug_0.png,𑂟𑂰
word_61_aug_1.png,𑂟𑂰
word_61_aug_2.png,𑂟𑂰
word_61_aug_3.png,𑂟𑂰
word_61_aug_4.png,𑂟𑂰
word_61_aug_5.png,𑂟𑂰
word_61_aug_6.png,𑂟𑂰
word_61_aug_7.png,𑂟𑂰
word_61_aug_8.png,𑂟𑂰
word_61_aug_9.png,𑂟𑂰
word_62_aug_2.png,𑂞𑂷
word_62_aug_3.png,𑂞𑂷
word_62_aug_4.png,𑂞𑂷
word_62_aug_5.png,𑂞𑂷
word_62_aug_7.png,𑂞𑂷
word_62_aug_8.png,𑂞𑂷
word_62_aug_9.png,𑂞𑂷
word_63_aug_0.png,𑂅𑂮𑂍𑂵
word_63_aug_1.png,𑂅𑂮𑂍𑂵
word_63_aug_2.png,𑂅𑂮𑂍𑂵
word_63_aug_3.png,𑂅𑂮𑂍𑂵
word_63_aug_4.png,𑂅𑂮𑂍𑂵
word_63_aug_6.png,𑂅𑂮𑂍𑂵
word_63_aug_7.png,𑂅𑂮𑂍𑂵
word_63_aug_8.png,𑂅𑂮𑂍𑂵
word_63_aug_9.png,𑂅𑂮𑂍𑂵
word_64_aug_0.png,𑂍𑂆
word_64_aug_1.png,𑂍𑂆
word_64_aug_2.png,𑂍𑂆
word_64_aug_3.png,𑂍𑂆
word_64_aug_4.png,𑂍𑂆
word_64_aug_6.png,𑂍𑂆
word_64_aug_8.png,𑂍𑂆
word_64_aug_9.png,𑂍𑂆
word_65_aug_0.png,𑂃𑂢𑂹𑂨
word_65_aug_1.png,𑂃𑂢𑂹𑂨
word_65_aug_2.png,𑂃𑂢𑂹𑂨
word_65_aug_3.png,𑂃𑂢𑂹𑂨
word_65_aug_4.png,𑂃𑂢𑂹𑂨
word_65_aug_5.png,𑂃𑂢𑂹𑂨
word_65_aug_6.png,𑂃𑂢𑂹𑂨
word_65_aug_8.png,𑂃𑂢𑂹𑂨
word_66_aug_1.png,𑂮𑂧𑂨
word_66_aug_2.png,𑂮𑂧𑂨
word_66_aug_4.png,𑂮𑂧𑂨
word_66_aug_5.png,𑂮𑂧𑂨
word_66_aug_6.png,𑂮𑂧𑂨
word_66_aug_9.png,𑂮𑂧𑂨
word_67_aug_1.png,𑂍𑂱𑂨𑂰।
word_67_aug_2.png,𑂍𑂱𑂨𑂰।
word_67_aug_3.png,𑂍𑂱𑂨𑂰।
word_67_aug_4.png,𑂍𑂱𑂨𑂰।
word_67_aug_5.png,𑂍𑂱𑂨𑂰।
word_67_aug_6.png,𑂍𑂱𑂨𑂰।
word_67_aug_7.png,𑂍𑂱𑂨𑂰।
word_67_aug_8.png,𑂍𑂱𑂨𑂰।
word_68_aug_1.png,𑂏𑂨𑂰।
word_68_aug_2.png,𑂏𑂨𑂰।
word_68_aug_3.png,𑂏𑂨𑂰।
word_68_aug_4.png,𑂏𑂨𑂰।
word_68_aug_5.png,𑂏𑂨𑂰।
word_68_aug_6.png,𑂏𑂨𑂰।
word_68_aug_7.png,𑂏𑂨𑂰।
word_68_aug_8.png,𑂏𑂨𑂰।
word_69_aug_0.png,𑂍𑂩𑂞𑂰
word_69_aug_1.png,𑂍𑂩𑂞𑂰
word_69_aug_3.png,𑂍𑂩𑂞𑂰
word_69_aug_4.png,𑂍𑂩𑂞𑂰
